draw_id,play,tier,pattern,numbers,note,winners,value
01102,d6,Giải tư,,918 406 381 944 328 111 554 531 998 862 024 059 923 837 523 539 486 047 769 192,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,36,1000000
01102,d6,Giải năm,,918 406,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,379,150000
01102,d6,Giải sáu,,381 944 328 111 554 531 998 862 024 059 923 837 523 539 486 047 769 192,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4716,40000
01101,d3,Giải Đặc biệt,,541 263,,28,1000000
01101,d3,Giải Nhất,,105 032 115 681,,74,350000
01101,d3,Giải Nhì,,916 915 038 671 169 493,,89,210000
01101,d3,Giải Ba,,933 580 836 166 844 193 879 674,,156,100000
01101,d6,Giải Đặc biệt,,541 263 263 541,,0,1000000000
01101,d6,Giải Nhất,,105 032 115 681,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01101,d6,Giải Nhì,,916 915 038 671 169 493,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
01101,d6,Giải Ba,,933 580 836 166 844 193 879 674,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,4,5000000
01101,d6,Giải tư,,541 263 105 032 115 681 916 915 038 671 169 493 933 580 836 166 844 193 879 674,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,32,1000000
01101,d6,Giải năm,,541 263,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,434,150000
01101,d6,Giải sáu,,105 032 115 681 916 915 038 671 169 493 933 580 836 166 844 193 879 674,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3218,40000
01100,d3,Giải Đặc biệt,,318 699,,34,1000000
01100,d3,Giải Nhất,,921 166 626 143,,31,350000
01100,d3,Giải Nhì,,153 867 664 726 805 457,,62,210000
01100,d3,Giải Ba,,338 352 122 543 753 823 172 004,,130,100000
01100,d6,Giải Đặc biệt,,318 699 699 318,,0,1000000000
01100,d6,Giải Nhất,,921 166 626 143,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,40000000
01100,d6,Giải Nhì,,153 867 664 726 805 457,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01100,d6,Giải Ba,,338 352 122 543 753 823 172 004,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,5000000
01100,d6,Giải tư,,318 699 921 166 626 143 153 867 664 726 805 457 338 352 122 543 753 823 172 004,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,17,1000000
01100,d6,Giải năm,,318 699,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,251,150000
01100,d6,Giải sáu,,921 166 626 143 153 867 664 726 805 457 338 352 122 543 753 823 172 004,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,2359,40000
